Block,Value,Token Name,Additional Value,Highlight Target,Public Tag,Age,Transaction Type
20066526,472306.9190778503,USDe,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 5:34:11,IN
20066486,18.23983072168498,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x101154D5...6164B0B57,2024-06-11 5:26:11,OUT
20066478,100.00882477208887,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x101154D5...6164B0B57,2024-06-11 5:24:35,OUT
20066426,7449.557162,USDC,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xb2F72662...5b6adcaBB,2024-06-11 5:14:11,OUT
20066413,1450.4563884095376,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xF17c9303...676d8E5c8,2024-06-11 5:11:23,OUT
20066384,108049.356778,USDC,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-11 5:05:23,OUT
20066384,108022.6231961709,USDe,Mega Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Paraswap v5: Augustus Swapper Mainnet,2024-06-11 5:05:23,IN
20066342,1247.218677,USDC,Remove_liquidity_one_coin,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xEdd87527...d44082295,2024-06-11 4:56:59,OUT
20066306,751808.0179308179,USDe,Exec Transaction,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-11 4:49:47,OUT
20066303,366.31621,USDC,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x980AA451...515B4e500,2024-06-11 4:49:11,OUT
20066282,11999.67014481507,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x980AA451...515B4e500,2024-06-11 4:44:47,OUT
20066273,26628.96517222616,USDe,Add Liquidity Single Token Keep Yt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 4:42:59,OUT
20066273,110263.2742391013,USDe,Add Liquidity Single Token Keep Yt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 4:42:59,OUT
20066272,130950.03283,USDC,0x22222222,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,MEV Bot: 0x249...0e0,2024-06-11 4:42:47,OUT
